brand,collection,price,currency,country,life_span_date,price_before,price_difference,price_changed
Chopard,HAPPY SPORT,19400,USD,US,2021-07-31,19400.0,0,0.0
Chopard,HAPPY SPORT,26400,USD,US,2021-07-31,26400.0,0,0.0
Chopard,HAPPY SPORT,9990,USD,US,2021-07-31,9990.0,0,0.0
Chopard,HAPPY SPORT,17100,USD,US,2021-07-31,17100.0,0,0.0
Chopard,HAPPY SPORT,19700,USD,US,2021-07-31,19700.0,0,0.0
Chopard,HAPPY HEARTS,8450,USD,US,2021-07-31,8450.0,0,0.0
Chopard,HAPPY PALM,18300,USD,US,2021-07-31,18300.0,0,0.0
Chopard,HAPPY SPORT,7100,USD,US,2021-07-31,7100.0,0,0.0
Chopard,HAPPY SPORT,12400,USD,US,2021-07-31,12400.0,0,0.0
Chopard,HAPPY SPORT,7100,USD,US,2021-07-31,7100.0,0,0.0
Chopard,HAPPY SPORT,12400,USD,US,2021-07-31,12400.0,0,0.0
Chopard,HAPPY SPORT,16700,USD,US,2021-07-31,16700.0,0,0.0
Chopard,HAPPY SPORT,22000,USD,US,2021-07-31,22000.0,0,0.0
Chopard,HAPPY SPORT,14900,USD,US,2021-07-31,14900.0,0,0.0
Chopard,HAPPY SPORT,30300,USD,US,2021-07-31,30300.0,0,0.0
Chopard,HAPPY SPORT,24400,USD,US,2021-07-31,24400.0,0,0.0
Chopard,HAPPY SPORT,39800,USD,US,2021-07-31,39800.0,0,0.0
Chopard,HAPPY SPORT,15200,USD,US,2021-07-31,15200.0,0,0.0
Chopard,HAPPY SPORT,30500,USD,US,2021-07-31,30500.0,0,0.0
Chopard,HAPPY SPORT,24600,USD,US,2021-07-31,24600.0,0,0.0
Chopard,HAPPY SPORT,39900,USD,US,2021-07-31,39900.0,0,0.0
Chopard,HAPPY SPORT,14900,USD,US,2021-07-31,14900.0,0,0.0
Chopard,HAPPY SPORT,24400,USD,US,2021-07-31,24400.0,0,0.0
Chopard,HAPPY SPORT,7960,USD,US,2021-07-31,7960.0,0,0.0
Chopard,HAPPY SPORT,9290,USD,US,2021-07-31,9290.0,0,0.0
Chopard,HAPPY SPORT,13700,USD,US,2021-07-31,13700.0,0,0.0
Chopard,HAPPY SPORT,15000,USD,US,2021-07-31,15000.0,0,0.0
Chopard,HAPPY SPORT,9290,USD,US,2021-07-31,9290.0,0,0.0
Chopard,HAPPY SPORT,14500,USD,US,2021-07-31,14500.0,0,0.0
Chopard,HAPPY SPORT,15000,USD,US,2021-07-31,15000.0,0,0.0
Chopard,HAPPY SPORT,19900,USD,US,2021-07-31,19900.0,0,0.0
Chopard,HAPPY SPORT,14000,USD,US,2021-07-31,14000.0,0,0.0
Chopard,HAPPY SPORT,27300,USD,US,2021-07-31,27300.0,0,0.0
Chopard,HAPPY SPORT,22500,USD,US,2021-07-31,22500.0,0,0.0
Chopard,HAPPY SPORT,33100,USD,US,2021-07-31,33100.0,0,0.0
Chopard,HAPPY SPORT,19400,USD,US,2021-07-31,19400.0,0,0.0
Chopard,HAPPY SPORT,19000,USD,US,2021-07-31,19000.0,0,0.0
Chopard,HAPPY SPORT,23000,USD,US,2021-07-31,23000.0,0,0.0
Chopard,HAPPY SPORT,49800,USD,US,2021-07-31,49800.0,0,0.0
Chopard,HAPPY OCEAN,8370,USD,US,2021-07-31,8370.0,0,0.0
Chopard,HAPPY OCEAN,8370,USD,US,2021-07-31,8370.0,0,0.0
Chopard,HAPPY MOON,44600,USD,US,2021-07-31,44600.0,0,0.0
Chopard,HAPPY SPORT CHRONO,80100,USD,US,2021-07-31,80100.0,0,0.0
Chopard,HAPPY SPORT,44800,USD,US,2021-07-31,44800.0,0,0.0
Chopard,HAPPY SPORT,44800,USD,US,2021-07-31,44800.0,0,0.0
Chopard,HAPPY SPORT,53800,USD,US,2021-07-31,53800.0,0,0.0
Chopard,HAPPY SPORT,62800,USD,US,2021-07-31,62800.0,0,0.0
Chopard,HAPPY SPORT,69200,USD,US,2021-07-31,69200.0,0,0.0
Chopard,HAPPY SPORT,69200,USD,US,2021-07-31,69200.0,0,0.0
Chopard,HAPPY SPORT,64900,USD,US,2021-07-31,64900.0,0,0.0
Chopard,HAPPY SPORT JOAILLERIE,88300,USD,US,2021-07-31,88300.0,0,0.0
Chopard,HAPPY SPORT JOAILLERIE,88300,USD,US,2021-07-31,88300.0,0,0.0
Chopard,HAPPY SNOWFLAKES,74900,USD,US,2021-07-31,74900.0,0,0.0
Chopard,HAPPY PALM,87600,USD,US,2021-07-31,87600.0,0,0.0
Chopard,HAPPY DIAMONDS JOAILLERIE,45500,USD,US,2021-07-31,45500.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS,8560,USD,US,2021-07-31,8560.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS,8560,USD,US,2021-07-31,8560.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS,8560,USD,US,2021-07-31,8560.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS,14900,USD,US,2021-07-31,14900.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS,14700,USD,US,2021-07-31,14700.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS,14900,USD,US,2021-07-31,14900.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS,15500,USD,US,2021-07-31,15500.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS,11800,USD,US,2021-07-31,11800.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS,11800,USD,US,2021-07-31,11800.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS,18300,USD,US,2021-07-31,18300.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS,18300,USD,US,2021-07-31,18300.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS,22200,USD,US,2021-07-31,22200.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS,28500,USD,US,2021-07-31,28500.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS,10200,USD,US,2021-07-31,10200.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS,17600,USD,US,2021-07-31,17600.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS,17600,USD,US,2021-07-31,17600.0,0,0.0
Chopard,HAPPY DIAMONDS JOAILLERIE,23000,USD,US,2021-07-31,23000.0,0,0.0
Chopard,HAPPY DIAMONDS JOAILLERIE,23000,USD,US,2021-07-31,23000.0,0,0.0
Chopard,HAPPY DIAMONDS JOAILLERIE,29800,USD,US,2021-07-31,29800.0,0,0.0
Chopard,HAPPY DIAMONDS JOAILLERIE,29800,USD,US,2021-07-31,29800.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS JOAILLERIE,35900,USD,US,2021-07-31,35900.0,0,0.0
Chopard,HAPPY DIAMONDS ICONS JOAILLERIE,35900,USD,US,2021-07-31,35900.0,0,0.0
Chopard,HAPPY DIAMONDS JOAILLERIE,28900,USD,US,2021-07-31,28900.0,0,0.0
Chopard,HAPPY DIAMONDS JOAILLERIE,49800,USD,US,2021-07-31,49800.0,0,0.0
Chopard,HAPPY DIAMONDS JOAILLERIE,49800,USD,US,2021-07-31,49800.0,0,0.0
Chopard,HAPPY DIAMONDS JOAILLERIE,59800,USD,US,2021-07-31,59800.0,0,0.0
Chopard,HAPPY DIAMONDS JOAILLERIE,47200,USD,US,2021-07-31,47200.0,0,0.0
Chopard,HAPPY DIAMONDS JOAILLERIE,47200,USD,US,2021-07-31,47200.0,0,0.0
Chopard,HAPPY DIAMONDS JOAILLERIE,47200,USD,US,2021-07-31,47200.0,0,0.0
Chopard,HAPPY DIAMONDS JOAILLERIE,48200,USD,US,2021-07-31,48200.0,0,0.0
Chopard,L.U.C QF JUBILEE,14500,USD,US,2021-07-31,14500.0,0,0.0
Chopard,L.U.C XP URUSHI YEAR OF THE OX,24600,USD,US,2021-07-31,24600.0,0,0.0
Chopard,L.U.C XPS,33200,USD,US,2021-07-31,33200.0,0,0.0
Chopard,L.U.C XPS,33200,USD,US,2021-07-31,33200.0,0,0.0
Chopard,L.U.C XP SKELETEC,25500,USD,US,2021-07-31,25500.0,0,0.0
Chopard,L.U.C GMT ONE BLACK,11500,USD,US,2021-07-31,11500.0,0,0.0
Chopard,L.U.C TIME TRAVELER ONE BLACK,15500,USD,US,2021-07-31,15500.0,0,0.0
Chopard,L.U.C XP 漆 スピリット オブ シィー チェン,38000,USD,US,2021-07-31,38000.0,0,0.0
Chopard,L.U.C QUATTRO SPIRIT 25,44700,USD,US,2021-07-31,44700.0,0,0.0
Chopard,L.U.C PERPETUAL CHRONO,74900,USD,US,2021-07-31,74900.0,0,0.0
Chopard,L.U.C XP,8810,USD,US,2021-07-31,8810.0,0,0.0
Chopard,L.U.C XP,8810,USD,US,2021-07-31,8810.0,0,0.0
Chopard,L.U.C SKULL ONE,9780,USD,US,2021-07-31,9780.0,0,0.0
Chopard,L.U.C XP IL SARTO KITON,10800,USD,US,2021-07-31,10800.0,0,0.0
Chopard,L.U.C XPS,8470,USD,US,2021-07-31,8470.0,0,0.0
Chopard,L.U.C XPS,16500,USD,US,2021-07-31,16500.0,0,0.0
Chopard,L.U.C XPS,16500,USD,US,2021-07-31,16500.0,0,0.0
Chopard,L.U.C XPS,26800,USD,US,2021-07-31,26800.0,0,0.0
Chopard,L.U.C XPS,17300,USD,US,2021-07-31,17300.0,0,0.0
Chopard,L.U.C XPS,30800,USD,US,2021-07-31,30800.0,0,0.0
Chopard,L.U.C XPS,31600,USD,US,2021-07-31,31600.0,0,0.0
Chopard,L.U.C XPS SPIRIT OF NATURE,18000,USD,US,2021-07-31,18000.0,0,0.0
Chopard,L.U.C XPS TWIST QF,19900,USD,US,2021-07-31,19900.0,0,0.0
Chopard,L.U.C XPS 1860,21700,USD,US,2021-07-31,21700.0,0,0.0
Chopard,L.U.C XPS 1860 OFFICER,29800,USD,US,2021-07-31,29800.0,0,0.0
Chopard,L.U.C 1937,7950,USD,US,2021-07-31,7950.0,0,0.0
Chopard,L.U.C 1937,8790,USD,US,2021-07-31,8790.0,0,0.0
Chopard,L.U.C 1937,18200,USD,US,2021-07-31,18200.0,0,0.0
Chopard,L.U.C XP URUSHI YEAR OF THE PIG,24600,USD,US,2021-07-31,24600.0,0,0.0
Chopard,L.U.C XP URUSHI YEAR OF THE RAT,24600,USD,US,2021-07-31,24600.0,0,0.0
Chopard,L.U.C QUATTRO,24900,USD,US,2021-07-31,24900.0,0,0.0
Chopard,L.U.C QUATTRO,24900,USD,US,2021-07-31,24900.0,0,0.0
Chopard,L.U.C QUATTRO,25400,USD,US,2021-07-31,25400.0,0,0.0
Chopard,L.U.C QUATTRO,25800,USD,US,2021-07-31,25800.0,0,0.0
Chopard,L.U.C QUATTRO,31200,USD,US,2021-07-31,31200.0,0,0.0
Chopard,L.U.C XPS,25900,USD,US,2021-07-31,25900.0,0,0.0
Chopard,L.U.C XPS,25900,USD,US,2021-07-31,25900.0,0,0.0
Chopard,L.U.C XP,53800,USD,US,2021-07-31,53800.0,0,0.0
Chopard,L.U.C XP,53800,USD,US,2021-07-31,53800.0,0,0.0
Chopard,L.U.C XP,57500,USD,US,2021-07-31,57500.0,0,0.0
Chopard,L.U.C XP,57500,USD,US,2021-07-31,57500.0,0,0.0
Chopard,L.U.C XP ESPRIT DE FLEURIER PEONY,95800,USD,US,2021-07-31,95800.0,0,0.0
Chopard,L.U.C GMT ONE,9880,USD,US,2021-07-31,9880.0,0,0.0
Chopard,L.U.C GMT ONE,20000,USD,US,2021-07-31,20000.0,0,0.0
Chopard,L.U.C TIME TRAVELER ONE,13700,USD,US,2021-07-31,13700.0,0,0.0
Chopard,L.U.C TIME TRAVELER ONE,24200,USD,US,2021-07-31,24200.0,0,0.0
Chopard,L.U.C TIME TRAVELER ONE,37900,USD,US,2021-07-31,37900.0,0,0.0
Chopard,L.U.C PERPETUAL TWIN,24700,USD,US,2021-07-31,24700.0,0,0.0
Chopard,L.U.C PERPETUAL TWIN,24700,USD,US,2021-07-31,24700.0,0,0.0
Chopard,L.U.C PERPETUAL TWIN,49800,USD,US,2021-07-31,49800.0,0,0.0
Chopard,L.U.C CHRONO ONE FLYBACK,26900,USD,US,2021-07-31,26900.0,0,0.0
Chopard,L.U.C CHRONO ONE FLYBACK,29100,USD,US,2021-07-31,29100.0,0,0.0
Chopard,L.U.C LUNAR BIG DATE,29900,USD,US,2021-07-31,29900.0,0,0.0
Chopard,L.U.C LUNAR BIG DATE,29900,USD,US,2021-07-31,29900.0,0,0.0
Chopard,L.U.C LUNAR ONE,59800,USD,US,2021-07-31,59800.0,0,0.0
Chopard,L.U.C LUNAR ONE,60800,USD,US,2021-07-31,60800.0,0,0.0
Chopard,L.U.C LUNAR ONE,94000,USD,US,2021-07-31,94000.0,0,0.0
Chopard,L.U.C LUNAR ONE,72900,USD,US,2021-07-31,72900.0,0,0.0
Chopard,L.U.C PERPETUAL CHRONO,91100,USD,US,2021-07-31,91100.0,0,0.0
Chopard,L.U.C PERPETUAL CHRONO,91100,USD,US,2021-07-31,91100.0,0,0.0
Chopard,L.U.C HERITAGE GRAND CRU,23900,USD,US,2021-07-31,23900.0,0,0.0
Chopard,L.U.C HERITAGE GRAND CRU,42400,USD,US,2021-07-31,42400.0,0,0.0
Chopard,L.U.C HERITAGE GRAND CRU,42800,USD,US,2021-07-31,42800.0,0,0.0
Chopard,L.U.C HERITAGE GRAND CRU,42800,USD,US,2021-07-31,42800.0,0,0.0
Chopard,L.U.C 8HF POWER CONTROL,19900,USD,US,2021-07-31,19900.0,0,0.0
Chopard,ルール・ドゥ・ディアマン ミディアム オーバル,61900,USD,US,2021-07-31,61900.0,0,0.0
Chopard,L'HEURE DU DIAMANT PETITE OVALE,77600,USD,US,2021-07-31,77600.0,0,0.0
Chopard,ルール・ドゥ・ディアマン ヴィンテージ,54300,USD,US,2021-07-31,54300.0,0,0.0
Chopard,L’HEURE DU DIAMANT ROUND SMALL,50600,USD,US,2021-07-31,50600.0,0,0.0
Chopard,L’HEURE DU DIAMANT ROUND SMALL,66400,USD,US,2021-07-31,66400.0,0,0.0
Chopard,ルール・ドゥ・ディアマン ヴィンテージ,55500,USD,US,2021-07-31,55500.0,0,0.0
Chopard,ルール・ドゥ・ディアマン,76200,USD,US,2021-07-31,76200.0,0,0.0
Chopard,ルール・ドゥ・ディアマン,87300,USD,US,2021-07-31,87300.0,0,0.0
Chopard,L’HEURE DU DIAMANT ROUND MEDIUM,96200,USD,US,2021-07-31,96200.0,0,0.0
Chopard,L'HEURE DU DIAMANT PETITE OVALE,51200,USD,US,2021-07-31,51200.0,0,0.0
Chopard,L'HEURE DU DIAMANT PETITE OVALE,47000,USD,US,2021-07-31,47000.0,0,0.0
Chopard,ルール・ドゥ・ディアマン オーバル,63900,USD,US,2021-07-31,63900.0,0,0.0
Chopard,L'HEURE DU DIAMANT SMALL VINTAGE,55200,USD,US,2021-07-31,55200.0,0,0.0
Chopard,L'HEURE DU DIAMANT VINTAGE,54300,USD,US,2021-07-31,54300.0,0,0.0
Chopard,L’HEURE DU DIAMANT ROUND MEDIUM,67400,USD,US,2021-07-31,67400.0,0,0.0
Chopard,ルール・ドゥ・ディアマン ヴィンテージ,69700,USD,US,2021-07-31,69700.0,0,0.0
Chopard,L'HEURE DU DIAMANT OVAL,78000,USD,US,2021-07-31,78000.0,0,0.0
Chopard,MILLE MIGLIA 2021 RACE EDITION,7610,USD,US,2021-07-31,7610.0,0,0.0
Chopard,MILLE MIGLIA 2021 RACE EDITION,11000,USD,US,2021-07-31,11000.0,0,0.0
Chopard,MILLE MIGLIA 2020 RACE EDITION,6700,USD,US,2021-07-31,6700.0,0,0.0
Chopard,MILLE MIGLIA 2020 RACE EDITION,8400,USD,US,2021-07-31,8400.0,0,0.0
Chopard,MILLE MIGLIA RACING STRIPES MEXICO EDITION,6170,USD,US,2021-07-31,6170.0,0,0.0
Chopard,MILLE MIGLIA CLASSIC CHRONOGRAPH,5260,USD,US,2021-07-31,5260.0,0,0.0
Chopard,MILLE MIGLIA CLASSIC CHRONOGRAPH,5260,USD,US,2021-07-31,5260.0,0,0.0
Chopard,MILLE MIGLIA CLASSIC CHRONOGRAPH,5580,USD,US,2021-07-31,5580.0,0,0.0
Chopard,MILLE MIGLIA RACING COLORS,6280,USD,US,2021-07-31,6280.0,0,0.0
Chopard,MILLE MIGLIA RACING COLORS,6280,USD,US,2021-07-31,6280.0,0,0.0
Chopard,MILLE MIGLIA RACING COLORS,6280,USD,US,2021-07-31,6280.0,0,0.0
Chopard,MILLE MIGLIA RACING COLORS,6280,USD,US,2021-07-31,6280.0,0,0.0
Chopard,MILLE MIGLIA RACING COLORS,6280,USD,US,2021-07-31,6280.0,0,0.0
Chopard,MILLE MIGLIA CLASSIC CHRONOGRAPH,4950,USD,US,2021-07-31,4950.0,0,0.0
Chopard,MILLE MIGLIA CLASSIC CHRONOGRAPH,12900,USD,US,2021-07-31,12900.0,0,0.0
Chopard,MILLE MIGLIA CLASSIC CHRONOGRAPH,12800,USD,US,2021-07-31,12800.0,0,0.0
Chopard,MILLE MIGLIA CLASSIC CHRONOGRAPH,6980,USD,US,2021-07-31,6980.0,0,0.0
Chopard,MILLE MIGLIA CLASSIC CHRONOGRAPH AMELIA ISLAND EDITION,6510,USD,US,2021-07-31,6510.0,0,0.0
Chopard,MILLE MIGLIA GTS AZZURRO CHRONO,7400,USD,US,2021-07-31,7400.0,0,0.0
Chopard,MILLE MIGLIA GTS AZZURRO POWER CONTROL,9690,USD,US,2021-07-31,9690.0,0,0.0
Chopard,MILLE MIGLIA GTS AUTOMATIC,5790,USD,US,2021-07-31,5790.0,0,0.0
Chopard,MILLE MIGLIA GTS POWER CONTROL,6330,USD,US,2021-07-31,6330.0,0,0.0
Chopard,MILLE MIGLIA GTS CHRONO,6950,USD,US,2021-07-31,6950.0,0,0.0
Chopard,MILLE MIGLIA GTS POWER CONTROL GRIGIO SPECIALE,8220,USD,US,2021-07-31,8220.0,0,0.0
Chopard,MILLE MIGLIA GTS AUTOMATIC SPEED BLACK,7400,USD,US,2021-07-31,7400.0,0,0.0
Chopard,MILLE MIGLIA GTS POWER CONTROL,6800,USD,US,2021-07-31,6800.0,0,0.0
Chopard,MILLE MIGLIA GTS POWER CONTROL,9690,USD,US,2021-07-31,9690.0,0,0.0
Chopard,MILLE MIGLIA 2019 RACE EDITION,7250,USD,US,2021-07-31,7250.0,0,0.0
Chopard,MILLE MIGLIA GTS POWER CONTROL CALIFORNIA MILLE 30TH ANNIVERSARY EDITION,8610,USD,US,2021-07-31,8610.0,0,0.0
Chopard,MILLE MIGLIA GTS LUFTGEKÜHLT EDITION,7450,USD,US,2021-07-31,7450.0,0,0.0
Chopard,MILLE MIGLIA CLASSIC CHRONOGRAPH CALIFORNIA MILLE EDITION,6590,USD,US,2021-07-31,6590.0,0,0.0
Chopard,IMPERIALE,43600,USD,US,2021-07-31,43600.0,0,0.0
Chopard,IMPERIALE,54200,USD,US,2021-07-31,54200.0,0,0.0
Chopard,IMPERIALE JOAILLERIE,56300,USD,US,2021-07-31,56300.0,0,0.0
Chopard,IMPERIALE MOONPHASE,61000,USD,US,2021-07-31,61000.0,0,0.0
Chopard,IMPERIALE,6460,USD,US,2021-07-31,6460.0,0,0.0
Chopard,IMPERIALE,9950,USD,US,2021-07-31,9950.0,0,0.0
Chopard,IMPERIALE,6250,USD,US,2021-07-31,6250.0,0,0.0
Chopard,IMPERIALE,6760,USD,US,2021-07-31,6760.0,0,0.0
Chopard,IMPERIALE,9160,USD,US,2021-07-31,9160.0,0,0.0
Chopard,IMPERIALE,9680,USD,US,2021-07-31,9680.0,0,0.0
Chopard,IMPERIALE,10900,USD,US,2021-07-31,10900.0,0,0.0
Chopard,IMPERIALE,13800,USD,US,2021-07-31,13800.0,0,0.0
Chopard,IMPERIALE,11200,USD,US,2021-07-31,11200.0,0,0.0
Chopard,IMPERIALE,18600,USD,US,2021-07-31,18600.0,0,0.0
Chopard,IMPERIALE,19100,USD,US,2021-07-31,19100.0,0,0.0
Chopard,IMPERIALE,30300,USD,US,2021-07-31,30300.0,0,0.0
Chopard,IMPERIALE,4880,USD,US,2021-07-31,4880.0,0,0.0
Chopard,IMPERIALE,6510,USD,US,2021-07-31,6510.0,0,0.0
Chopard,IMPERIALE,15700,USD,US,2021-07-31,15700.0,0,0.0
Chopard,IMPERIALE,14100,USD,US,2021-07-31,14100.0,0,0.0
Chopard,IMPERIALE,5490,USD,US,2021-07-31,5490.0,0,0.0
Chopard,IMPERIALE,5490,USD,US,2021-07-31,5490.0,0,0.0
Chopard,IMPERIALE,8290,USD,US,2021-07-31,8290.0,0,0.0
Chopard,IMPERIALE,8350,USD,US,2021-07-31,8350.0,0,0.0
Chopard,IMPERIALE,14900,USD,US,2021-07-31,14900.0,0,0.0
Chopard,IMPERIALE,14900,USD,US,2021-07-31,14900.0,0,0.0
Chopard,IMPERIALE,17700,USD,US,2021-07-31,17700.0,0,0.0
Chopard,IMPERIALE,17700,USD,US,2021-07-31,17700.0,0,0.0
Chopard,IMPERIALE,14200,USD,US,2021-07-31,14200.0,0,0.0
Chopard,IMPERIALE,13600,USD,US,2021-07-31,13600.0,0,0.0
Chopard,IMPERIALE,30300,USD,US,2021-07-31,30300.0,0,0.0
Chopard,IMPERIALE,43400,USD,US,2021-07-31,43400.0,0,0.0
Chopard,IMPERIALE MOONPHASE,52600,USD,US,2021-07-31,52600.0,0,0.0
Chopard,IMPERIALE MOONPHASE,52600,USD,US,2021-07-31,52600.0,0,0.0
Chopard,IMPERIALE,43600,USD,US,2021-07-31,43600.0,0,0.0
Chopard,IMPERIALE,43600,USD,US,2021-07-31,43600.0,0,0.0
Chopard,IMPERIALE,43600,USD,US,2021-07-31,43600.0,0,0.0
Chopard,IMPERIALE,43600,USD,US,2021-07-31,43600.0,0,0.0
Chopard,IMPERIALE JOAILLERIE,52600,USD,US,2021-07-31,52600.0,0,0.0
Chopard,IMPERIALE JOAILLERIE RAINBOW,87500,USD,US,2021-07-31,87500.0,0,0.0
Chopard,IMPERIALE JOAILLERIE RAINBOW,87500,USD,US,2021-07-31,87500.0,0,0.0
Chopard,ICE CUBE,13000,USD,US,2021-07-31,13000.0,0,0.0
Chopard,ICE CUBE,21000,USD,US,2021-07-31,21000.0,0,0.0
Chopard,ICE CUBE,21000,USD,US,2021-07-31,21000.0,0,0.0
Chopard,ICE CUBE,29700,USD,US,2021-07-31,29700.0,0,0.0
Chopard,ICE CUBE,36300,USD,US,2021-07-31,36300.0,0,0.0
Chopard,ICE CUBE,38900,USD,US,2021-07-31,38900.0,0,0.0
Chopard,ALPINE EAGLE GSTAAD EDITION,10260,CHF,Switzerland,2021-08-31,10260.0,0,0.0
Chopard,ALPINE EAGLE GSTAAD EDITION,13300,CHF,Switzerland,2021-08-31,13300.0,0,0.0
Chopard,ALPINE EAGLE GSTAAD EDITION,16100,CHF,Switzerland,2021-08-31,16100.0,0,0.0
Chopard,ALPINE EAGLE GSTAAD EDITION,20400,CHF,Switzerland,2021-08-31,20400.0,0,0.0
Chopard,ALPINE EAGLE XL CHRONO,19200,CHF,Switzerland,2021-08-31,19200.0,0,0.0
Chopard,ALPINE EAGLE XL CHRONO,19200,CHF,Switzerland,2021-08-31,19200.0,0,0.0
Chopard,ALPINE EAGLE XL CHRONO,26800,CHF,Switzerland,2021-08-31,26800.0,0,0.0
Chopard,ALPINE EAGLE 41,43820,CHF,Switzerland,2021-08-31,43820.0,0,0.0
Chopard,ALPINE EAGLE 41,49290,CHF,Switzerland,2021-08-31,49290.0,0,0.0
Chopard,ALPINE EAGLE 41,12800,CHF,Switzerland,2021-08-31,12800.0,0,0.0
Chopard,ALPINE EAGLE 41,12800,CHF,Switzerland,2021-08-31,12800.0,0,0.0
Chopard,ALPINE EAGLE 41,19700,CHF,Switzerland,2021-08-31,19700.0,0,0.0
Chopard,ALPINE EAGLE 36,9760,CHF,Switzerland,2021-08-31,9760.0,0,0.0
Chopard,ALPINE EAGLE 36,13800,CHF,Switzerland,2021-08-31,13800.0,0,0.0
Chopard,ALPINE EAGLE 36,13900,CHF,Switzerland,2021-08-31,13900.0,0,0.0
Chopard,ALPINE EAGLE 36,15600,CHF,Switzerland,2021-08-31,15600.0,0,0.0
Chopard,ALPINE EAGLE 36,19900,CHF,Switzerland,2021-08-31,19900.0,0,0.0
Chopard,ALPINE EAGLE 36,29900,CHF,Switzerland,2021-08-31,29900.0,0,0.0
Chopard,ALPINE EAGLE 36,34500,CHF,Switzerland,2021-08-31,34500.0,0,0.0
Chopard,ALPINE EAGLE 36,45100,CHF,Switzerland,2021-08-31,45100.0,0,0.0
Chopard,HAPPY SPORT THE FIRST,9900,CHF,Switzerland,2021-08-31,9900.0,0,0.0
Chopard,HAPPY SPORT THE FIRST,17380,CHF,Switzerland,2021-08-31,17380.0,0,0.0
Chopard,HAPPY SPORT,7200,CHF,Switzerland,2021-08-31,7200.0,0,0.0
Chopard,HAPPY SPORT,8500,CHF,Switzerland,2021-08-31,8500.0,0,0.0
Chopard,HAPPY SPORT,14680,CHF,Switzerland,2021-08-31,14680.0,0,0.0
Chopard,HAPPY SPORT,15980,CHF,Switzerland,2021-08-31,15980.0,0,0.0
Chopard,HAPPY SPORT,9200,CHF,Switzerland,2021-08-31,9200.0,0,0.0
Chopard,HAPPY SPORT,13200,CHF,Switzerland,2021-08-31,13200.0,0,0.0
Chopard,HAPPY SPORT,16680,CHF,Switzerland,2021-08-31,16680.0,0,0.0
Chopard,HAPPY SPORT,20680,CHF,Switzerland,2021-08-31,20680.0,0,0.0
Chopard,HAPPY SPORT,14120,CHF,Switzerland,2021-08-31,14120.0,0,0.0
Chopard,HAPPY SPORT,21600,CHF,Switzerland,2021-08-31,21600.0,0,0.0
Chopard,HAPPY SPORT,35210,CHF,Switzerland,2021-08-31,35210.0,0,0.0
Chopard,HAPPY SPORT,15600,CHF,Switzerland,2021-08-31,15600.0,0,0.0
Chopard,HAPPY SPORT,9990,CHF,Switzerland,2021-08-31,9990.0,0,0.0
Chopard,HAPPY SPORT,9990,CHF,Switzerland,2021-08-31,9990.0,0,0.0
Chopard,ハッピーゴルフ,9980,CHF,Switzerland,2021-08-31,9980.0,0,0.0
Chopard,ハッピーゴルフ,19610,CHF,Switzerland,2021-08-31,19610.0,0,0.0
Chopard,HAPPY SPORT,13900,CHF,Switzerland,2021-08-31,13900.0,0,0.0
Chopard,HAPPY SPORT,9210,CHF,Switzerland,2021-08-31,9210.0,0,0.0
Chopard,HAPPY FISH,52300,CHF,Switzerland,2021-08-31,52300.0,0,0.0
Chopard,HAPPY OCEAN,12300,CHF,Switzerland,2021-08-31,12300.0,0,0.0
Chopard,HAPPY SPORT,6170,CHF,Switzerland,2021-08-31,6170.0,0,0.0
Chopard,HAPPY SPORT,7470,CHF,Switzerland,2021-08-31,7470.0,0,0.0
Chopard,HAPPY SPORT,13200,CHF,Switzerland,2021-08-31,13200.0,0,0.0
Chopard,HAPPY SPORT,14400,CHF,Switzerland,2021-08-31,14400.0,0,0.0
Chopard,HAPPY SPORT,6170,CHF,Switzerland,2021-08-31,6170.0,0,0.0
Chopard,HAPPY SPORT,7470,CHF,Switzerland,2021-08-31,7470.0,0,0.0
Chopard,HAPPY SPORT,13200,CHF,Switzerland,2021-08-31,13200.0,0,0.0
Chopard,HAPPY SPORT,13700,CHF,Switzerland,2021-08-31,13700.0,0,0.0
Chopard,HAPPY SPORT,4240,CHF,Switzerland,2021-08-31,4240.0,0,0.0
Chopard,HAPPY SPORT,7400,CHF,Switzerland,2021-08-31,7400.0,0,0.0
Chopard,HAPPY SPORT,10300,CHF,Switzerland,2021-08-31,10300.0,0,0.0
Chopard,HAPPY SPORT,14300,CHF,Switzerland,2021-08-31,14300.0,0,0.0
