brand,url,image_url,collection,reference_code,price,currency,country,life_span_date,category,scrapping_date,price_eur
Chopard,https://www.chopard.com/fr-fr/watch/278559-3011.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278559-3011_01.png",HAPPY SPORT,278559-3011,8580.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,8580.0
Chopard,https://www.chopard.com/fr-fr/watch/278608-3001.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278608-3001_01.png",HAPPY SPORT,278608-3001,8860.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,8860.0
Chopard,https://www.chopard.com/fr-fr/watch/278608-3010.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278608-3010_01.png",HAPPY SPORT,278608-3010,8930.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,8930.0
Chopard,https://www.chopard.com/fr-fr/watch/278582-6005.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278582-6005_01.png",HAPPY SPORT,278582-6005,8980.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,8980.0
Chopard,https://www.chopard.com/fr-fr/watch/278573-6026.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278573-6026_01.png",HAPPY SPORT,278573-6026,9140.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,9140.0
Chopard,https://www.chopard.com/fr-fr/watch/278573-3012.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278573-3012_01.png",HAPPY SPORT,278573-3012,9200.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,9200.0
Chopard,https://www.chopard.com/fr-fr/watch/278573-6013.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278573-6013_01.png",HAPPY SPORT,278573-6013,9340.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,9340.0
Chopard,https://www.chopard.com/fr-fr/watch/278573-6032.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278573-6032_01.png",HAPPY SPORT,278573-6032,9550.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,9550.0
Chopard,https://www.chopard.com/fr-fr/watch/278559-3001.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278559-3001_01.png",HAPPY SPORT,278559-3001,9610.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,9610.0
Chopard,https://www.chopard.com/fr-fr/watch/278602-3001.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278602-3001_01.png",HAPPY SPORT,278602-3001,9800.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,9800.0
Chopard,https://www.chopard.com/fr-fr/watch/278573-6027.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278573-6027_01.png",HAPPY SPORT,278573-6027,10100.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,10100.0
Chopard,https://www.chopard.com/fr-fr/watch/278573-6018.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278573-6018_01.png",HAPPY SPORT,278573-6018,10100.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,10100.0
Chopard,https://www.chopard.com/fr-fr/watch/278620-3002.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278620-3002_01.png",HAPPY SPORT,278620-3002,10100.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,10100.0
Chopard,https://www.chopard.com/fr-fr/watch/278608-3002.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278608-3002_01.png",HAPPY SPORT,278608-3002,10500.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,10500.0
Chopard,https://www.chopard.com/fr-fr/watch/278582-6009.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278582-6009_01.png",HAPPY SPORT,278582-6009,10700.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,10700.0
Chopard,https://www.chopard.com/fr-fr/watch/278559-3002.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278559-3002_01.png",HAPPY SPORT,278559-3002,11300.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,11300.0
Chopard,https://www.chopard.com/fr-fr/watch/278620-6002.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278620-6002_01.png",HAPPY SPORT,278620-6002,11500.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,11500.0
Chopard,https://www.chopard.com/fr-fr/watch/278602-3002.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278602-3002_01.png",HAPPY SPORT,278602-3002,11600.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,11600.0
Chopard,https://www.chopard.com/fr-fr/watch/278608-6001.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278608-6001_01.png",HAPPY SPORT,278608-6001,11700.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,11700.0
Chopard,https://www.chopard.com/fr-fr/watch/278602-6001.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278602-6001_01.png",HAPPY SPORT,278602-6001,11800.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,11800.0
Chopard,https://www.chopard.com/fr-fr/watch/278608-6013.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278608-6013_01.png",HAPPY SPORT,278608-6013,11900.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,11900.0
Chopard,https://www.chopard.com/fr-fr/watch/278559-6001.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278559-6001_01.png",HAPPY SPORT,278559-6001,12400.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,12400.0
Chopard,https://www.chopard.com/fr-fr/watch/278559-6008.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278559-6008_01.png",HAPPY SPORT,278559-6008,12700.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,12700.0
Chopard,https://www.chopard.com/fr-fr/watch/278578-6003.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278578-6003_01.png",HAPPY SPORT,278578-6003,12800.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,12800.0
Chopard,https://www.chopard.com/fr-fr/watch/278602-6006.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278602-6006_01.png",HAPPY SPORT,278602-6006,12800.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,12800.0
Chopard,https://www.chopard.com/fr-fr/watch/278573-6017.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278573-6017_01.png",HAPPY SPORT,278573-6017,13400.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,13400.0
Chopard,https://www.chopard.com/fr-fr/watch/274893-5011.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/274893-5011_01.png",HAPPY SPORT,274893-5011,16900.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,16900.0
Chopard,https://www.chopard.com/fr-fr/watch/278608-6002.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278608-6002_01.png",HAPPY SPORT,278608-6002,16900.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,16900.0
Chopard,https://www.chopard.com/fr-fr/watch/278602-3003.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278602-3003_01.png",HAPPY SPORT,278602-3003,17000.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,17000.0
Chopard,https://www.chopard.com/fr-fr/watch/278608-3008.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278608-3008_01.png",HAPPY SPORT,278608-3008,18100.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,18100.0
Chopard,https://www.chopard.com/fr-fr/watch/278608-3003.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278608-3003_01.png",HAPPY SPORT,278608-3003,18100.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,18100.0
Chopard,https://www.chopard.com/fr-fr/watch/278608-3009.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278608-3009_01.png",HAPPY SPORT,278608-3009,18100.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,18100.0
Chopard,https://www.chopard.com/fr-fr/watch/275378-5011.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/275378-5011_01.png",HAPPY SPORT,275378-5011,18300.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,18300.0
Chopard,https://www.chopard.com/fr-fr/watch/275378-5001.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/275378-5001_01.png",HAPPY SPORT,275378-5001,18300.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,18300.0
Chopard,https://www.chopard.com/fr-fr/watch/278573-6015.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278573-6015_01.png",HAPPY SPORT,278573-6015,18300.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,18300.0
Chopard,https://www.chopard.com/fr-fr/watch/278602-6002.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278602-6002_01.png",HAPPY SPORT,278602-6002,18600.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,18600.0
Chopard,https://www.chopard.com/fr-fr/watch/278602-3004.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278602-3004_01.png",HAPPY SPORT,278602-3004,18700.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,18700.0
Chopard,https://www.chopard.com/fr-fr/watch/278559-6026.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278559-6026_01.png",HAPPY SPORT,278559-6026,18800.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,18800.0
Chopard,https://www.chopard.com/fr-fr/watch/278608-3006.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278608-3006_01.png",HAPPY SPORT,278608-3006,19100.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,19100.0
Chopard,https://www.chopard.com/fr-fr/watch/278602-6003.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278602-6003_01.png",HAPPY SPORT,278602-6003,19200.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,19200.0
Chopard,https://www.chopard.com/fr-fr/watch/274808-5001.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/274808-5001_01.png",HAPPY SPORT,274808-5001,19400.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,19400.0
Chopard,https://www.chopard.com/fr-fr/watch/278602-6005.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278602-6005_01.png",HAPPY SPORT,278602-6005,20100.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,20100.0
Chopard,https://www.chopard.com/fr-fr/watch/278608-6003.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278608-6003_01.png",HAPPY SPORT,278608-6003,21300.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,21300.0
Chopard,https://www.chopard.com/fr-fr/watch/278608-6012.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278608-6012_01.png",HAPPY SPORT,278608-6012,21800.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,21800.0
Chopard,https://www.chopard.com/fr-fr/watch/278559-3003.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278559-3003_01.png",HAPPY SPORT,278559-3003,22200.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,22200.0
Chopard,https://www.chopard.com/fr-fr/watch/278559-6003.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278559-6003_01.png",HAPPY SPORT,278559-6003,24900.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,24900.0
Chopard,https://www.chopard.com/fr-fr/watch/274893-5012.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/274893-5012_01.png",HAPPY SPORT,274893-5012,25500.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,25500.0
Chopard,https://www.chopard.com/fr-fr/watch/274893-5016.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/274893-5016_01.png",HAPPY SPORT,274893-5016,26000.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,26000.0
Chopard,https://www.chopard.com/fr-fr/watch/278608-6004.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278608-6004_01.png",HAPPY SPORT,278608-6004,26400.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,26400.0
Chopard,https://www.chopard.com/fr-fr/watch/278602-6004.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278602-6004_01.png",HAPPY SPORT,278602-6004,26500.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,26500.0
Chopard,https://www.chopard.com/fr-fr/watch/275378-5003.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/275378-5003_01.png",HAPPY SPORT,275378-5003,27800.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,27800.0
Chopard,https://www.chopard.com/fr-fr/watch/275362-5002.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/275362-5002_01.png",HAPPY SPORT,275362-5002,29000.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,29000.0
Chopard,https://www.chopard.com/fr-fr/watch/278559-6025.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/278559-6025_01.png",HAPPY SPORT,278559-6025,31300.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,31300.0
Chopard,https://www.chopard.com/fr-fr/watch/274808-5003.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/274808-5003_01.png",HAPPY SPORT,274808-5003,32100.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,32100.0
Chopard,https://www.chopard.com/fr-fr/watch/274808-5006.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/274808-5006_01.png",HAPPY SPORT,274808-5006,32300.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,32300.0
Chopard,https://www.chopard.com/fr-fr/watch/275362-5005.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/275362-5005_01.png",HAPPY SPORT,275362-5005,42400.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,42400.0
Chopard,https://www.chopard.com/fr-fr/watch/275378-5004.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/275378-5004_01.png",HAPPY SPORT,275378-5004,45100.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,45100.0
Chopard,https://www.chopard.com/fr-fr/watch/275372-1001.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/275372-1001_01.png",HAPPY SPORT,275372-1001,63700.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,63700.0
Chopard,https://www.chopard.com/fr-fr/watch/275378-1002.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/275378-1002_01.png",HAPPY SPORT,275378-1002,73400.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,73400.0
Chopard,https://www.chopard.com/fr-fr/watch/274809-1001.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/274809-1001_01.png",HAPPY SPORT,274809-1001,108500.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,108500.0
Chopard,https://www.chopard.com/fr-fr/watch/388563-6005.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/388563-6005_01.png",IMPERIALE,388563-6005,7630.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,7630.0
Chopard,https://www.chopard.com/fr-fr/watch/388563-3006.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/388563-3006_01.png",IMPERIALE,388563-3006,7670.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,7670.0
Chopard,https://www.chopard.com/fr-fr/watch/388563-6013.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/388563-6013_01.png",IMPERIALE,388563-6013,8240.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,8240.0
Chopard,https://www.chopard.com/fr-fr/watch/388563-6006.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/388563-6006_01.png",IMPERIALE,388563-6006,11200.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,11200.0
Chopard,https://www.chopard.com/fr-fr/watch/388563-3007.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/388563-3007_01.png",IMPERIALE,388563-3007,12000.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,12000.0
Chopard,https://www.chopard.com/fr-fr/watch/388563-6014.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/388563-6014_01.png",IMPERIALE,388563-6014,12000.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,12000.0
Chopard,https://www.chopard.com/fr-fr/watch/388563-6007.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/388563-6007_01.png",IMPERIALE,388563-6007,13500.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,13500.0
Chopard,https://www.chopard.com/fr-fr/watch/384319-5009.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/384319-5009_01.png",IMPERIALE,384319-5009,13900.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,13900.0
Chopard,https://www.chopard.com/fr-fr/watch/388563-6008.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/388563-6008_01.png",IMPERIALE,388563-6008,17000.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,17000.0
Chopard,https://www.chopard.com/fr-fr/watch/384319-5007.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/384319-5007_01.png",IMPERIALE,384319-5007,22900.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,22900.0
Chopard,https://www.chopard.com/fr-fr/watch/384319-5010.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/384319-5010_01.png",IMPERIALE,384319-5010,23500.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,23500.0
Chopard,https://www.chopard.com/fr-fr/watch/384246-1001.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/384246-1001_01.png",IMPERIALE,384246-1001,64500.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,64500.0
Chopard,https://www.chopard.com/fr-fr/watch/384246-1002.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/384246-1002_01.png",IMPERIALE,384246-1002,74700.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,74700.0
Chopard,https://www.chopard.com/fr-fr/watch/385388-5001.html,"https://objects-prod.cdn.chopard.com/q_auto,f_auto,dpr_auto/e_trim/c_lpad,w_iw,h_ih/c_lpad,ar_1:1,w_800,g_center/ProductsAssets/Web/385388-5001_01.png",IMPERIALE,385388-5001,101000.0,EUR,France,2025-01-28 00:00:00,Watches,2025-01-06,101000.0
